lat,lon,prob
24.978793255107437,102.81525527359662,0.9435407
23.788186316556423,102.05438207718971,0.63248664
24.972217505027487,102.0947422910906,0.597993
24.686341805194267,102.1600180809228,0.9341766
24.573051681421965,103.80018806191036,0.608197
24.99603651299704,102.6571615662509,0.9559075
26.54323584323478,101.85990363492792,0.996661
23.402210508914678,103.26207047120027,0.77963907
25.25081926285686,101.14801981439908,0.946748
24.582433298845423,102.5332756249954,0.5812473
24.38396886640097,103.4783036107772,0.8686253
24.40356267880528,103.41084926318712,0.9598464
24.11324644704184,102.71323388427707,0.77231765
23.62086870026384,102.8142043418164,0.9515903
23.422473723186936,103.2395509132416,0.9107891
23.504224533202358,103.19367642092293,0.78402406
25.3439196947588,103.90296724679186,0.64194125
24.708331001361916,102.21547337932348,0.9039182
25.188013737189387,103.02462778051684,0.8572681
23.00173372012889,102.36588294438108,0.5174852
23.731699739445023,103.23364386073692,0.9699663
24.90808104969608,102.40063428310047,0.91143304
23.52503085507469,103.20435145193753,0.8949926
24.283114900153063,102.48548264632862,0.7899981
23.46549458171008,103.34947709199628,0.75357926
24.19846029615556,102.38732287496576,0.87918925
23.36113268184333,103.2739036057146,0.806237
25.17352590381776,101.28680134507756,0.92801803
25.559881299690737,103.18643496438546,0.8636645
25.004320852535265,102.5668347996763,0.8499849
23.568763848886523,103.35871801175564,0.78531355
23.3841610826545,103.42837983883388,0.86256456
24.01852342037923,102.19186278776502,0.95841503
24.241724156920085,102.47545065142874,0.62163466
23.38010130512981,103.17396990469548,0.91422707
26.52906437786296,101.72288358016904,0.9991784
24.13633736420742,103.4266434879368,0.92943966
24.645923422626105,103.88896355541422,0.8921149
24.551995640216187,103.75564300515369,0.94248885
23.37318393984107,103.38431308798825,0.9697421
24.95521938642737,102.23039900764525,0.8549638
25.250420942786224,101.13673681947094,0.8512397
25.13914342092313,102.63088722504078,0.652477
25.52370451166828,102.40548825164764,0.9482228
23.711818637672938,103.27844178646976,0.97932357
23.44309890517268,103.23915833904786,0.95595443
24.90914662335679,102.44561459954184,0.89885604
23.802684861604583,103.16558977005292,0.94720405
24.949996760634765,102.91725974793864,0.9073298
23.51789140566484,103.40394438043944,0.8462307
24.669008445240703,102.73292935477232,0.7047331
24.060260102356235,102.21288243468418,0.93870443
24.656825235227277,102.64346725047244,0.9467082
23.25362442956423,103.69576241028774,0.54743767
23.662538011998382,102.83541491043088,0.7742934
24.67904280789005,102.7214556390518,0.68294257
25.364305823385028,103.89141231229308,0.8117617
23.63295228862718,102.9026825205338,0.6082718
24.434100849370036,102.80593033194717,0.8619886
25.23866093338004,102.98964131909962,0.94158936
24.294684455009616,102.5410478913292,0.75755674
25.55019390847293,101.20319970748166,0.88041216
23.727132778942423,102.48956739097086,0.95902896
24.383490903972582,103.44475527059323,0.9417369
24.362109668979617,103.3892050603365,0.9543726
25.04979317701389,102.31766708617675,0.5816157
25.513729548480207,102.41710487739482,0.80578846
24.80364556102404,102.78575884502736,0.94680876
23.39003366491061,103.15164244054807,0.94440114
24.973418791566743,103.07434976523328,0.7126736
24.17567450243552,102.74515909271533,0.63394827
26.45925538474213,101.7827225944692,0.6081809
22.79233075334522,103.22945841472124,0.9372653
23.71735065130412,102.51204730866624,0.9582246
24.104359399263107,102.78037299674968,0.7787413
24.398742547829283,102.594190334012,0.91732407
23.41216058652388,103.23974713471029,0.90418935
25.171593826105028,101.23043264032545,0.58625257
25.63431329682328,102.7766118306338,0.8012481
25.012271168128564,103.60289995798364,0.70128876
23.580317401624598,101.9944691596366,0.91987234
25.050180132825577,101.59626063101024,0.9369973
23.354174395599177,103.49525419979892,0.9383057
26.59651728383884,101.93829189824986,0.84262675
25.550010421508954,103.2092964353357,0.89986444
24.87266252571565,102.64910415868287,0.51695937
24.735589785998112,102.07985259391316,0.6108515
25.02967126703624,101.59703282438946,0.95749694
24.273351546652,102.50809960500212,0.9603669
24.96044863377276,102.4441668243752,0.90084136
23.52803476905633,103.39268730427716,0.8785007
23.37162647997048,103.2847712881929,0.88070047
23.474216337162336,103.24964134132684,0.9315887
24.34047072881608,102.7537632591655,0.53915477
23.327950963770128,103.1418228974027,0.75264615
23.432002133893917,103.31652797256058,0.7760546
24.06284443820531,101.58838081043926,0.5361434
24.966048641655902,102.25258829358282,0.8466544
23.374587499825164,102.41060888757288,0.79082996
24.89986339168697,101.09541783733394,0.72315854
23.64800356707185,102.63599780001532,0.8388006
23.42508772230666,103.40554570111122,0.8607139
25.048524052138557,102.71214804852468,0.9523093
24.99659379549585,104.05356597399606,0.91027164
24.865108451486957,104.31354766317418,0.9396161
23.60123682362665,102.00488194750024,0.95233804
23.32193795395861,103.40732118224632,0.82910943
24.490337386036103,103.756485039244,0.9362972
25.69810446642433,101.33320052082225,0.9435152
25.131044207295364,102.7326164905653,0.9563855
23.649994687870933,103.27959607688226,0.9497566
23.75644888760759,102.42209900140185,0.94471735
24.56214145078171,103.74429740137823,0.9342633
23.465322561879614,103.3384057524854,0.849945
25.330373122793755,102.46758743185356,0.9288577
24.114647706172743,102.7801237078066,0.916851
25.203115652892187,101.25170232647304,0.9409668
23.327562460179244,103.119713967058,0.9288428
23.34257082955932,103.40696640239236,0.8544557
24.930974435066776,102.50127528681595,0.9521489
24.96830679976632,102.80424939634328,0.94695634
25.54663126363597,103.69655885637025,0.56566936
25.217667626560797,101.70287782632576,0.5557632
26.617562486242928,101.96050534477229,0.92223424
25.445462754361884,103.8111945484608,0.9366829
23.74641615326508,102.43349026667444,0.84357226
23.515275609042607,103.2377829496399,0.94405985
24.989278257395732,102.82626370140848,0.9529413
24.96110924207426,103.6149461497583,0.6397193
24.319371187006823,102.75589682265978,0.6002017
23.534775299733276,103.1709128974695,0.7520198
23.659940060974144,103.25721467202526,0.96718764
23.600484033297658,102.82577897894228,0.7437199
23.363855323017827,103.45084870626422,0.760126
25.036713804502995,101.4953231216043,0.612461
23.374047135190903,102.38849250764872,0.84080374
24.18596032791899,102.74490565224067,0.8984226
23.65830714802077,102.63573361397091,0.6776512
23.652234105274367,102.835656798635,0.9333523
25.106658791799656,101.43620547171,0.9400637
25.14035258813899,102.6872598070048,0.8646667
24.939928813003352,102.44474613129064,0.95096207
25.483577533121007,101.05873414288084,0.7844973
23.82366170784136,103.18740716514044,0.8613807
25.023099642629948,103.64778942262429,0.9495316
24.89575999812938,104.29082035864134,0.93466175
24.330159050747792,102.75252616537226,0.7310052
23.413586800884467,103.328266658546,0.76648754
25.566255444977635,102.47226793868556,0.9423264
24.619494392584212,102.82389091422782,0.6189313
25.675814051575237,104.43214341415306,0.92534226
23.383330240796067,103.373071460074,0.9607801
24.39471677043865,103.5116846424656,0.55168927
23.43055649374569,101.81107768775291,0.5202068
25.624426155790108,104.3984525671616,0.9107368
23.19048978082322,102.48200916220856,0.6906517
24.340206364615995,102.74109719804495,0.6459305
24.34171305011168,103.40074530002778,0.9453118
